,X0,X1,isFraud
11075,1.6741717,8.967117,1
11076,-2.9087086,-11.565574,0
11077,5.223377,0.60863715,0
11078,6.153957,4.098835,0
11079,3.0351388,8.918543,0
11080,-0.7137896,-3.0199113,0
11081,-6.21625,3.0909934,1
11082,-3.5984867,-10.779022,0
11083,1.5192319,-4.645704,0
11084,6.507487,2.7371476,0
11085,4.3589373,8.722452,0
11086,-2.110375,8.045748,0
11087,4.6589923,4.1260915,0
11088,-17.043612,0.8097105,0
11089,9.4316,3.5220172,0
11090,-2.5872211,7.285151,0
11091,-0.26260728,9.338044,0
11092,6.35859,-5.8259807,0
11093,-1.2375767,-4.5507493,0
11094,-1.1891533,5.5659847,0
11095,-14.176121,-0.004894379,0
11096,-8.456473,6.402328,0
11097,5.54802,0.05383688,0
11098,4.478206,1.3496614,0
11099,-1.9021857,3.4672277,0
11100,-1.5786846,3.6397214,0
11101,1.0618466,5.1057878,0
11102,-2.3231509,14.98842,0
11103,7.016261,-2.2076461,0
11104,16.226074,6.044079,0
11105,-2.4528816,-10.982376,0
11106,19.474998,-1.6373358,0
11107,8.529438,7.6252313,0
11108,5.4017563,-4.239222,0
11109,-5.049665,-3.5804803,0
11110,10.304195,10.76754,0
11111,-5.2636228,2.7352219,0
11112,1.5123539,-4.563313,0
11113,9.612935,6.8781376,0
11114,3.462489,-8.159421,0
11115,9.139839,8.6836815,0
11116,-7.024536,-14.230261,0
11117,-6.6353216,1.7246628,0
11118,0.18261197,5.2503195,0
11119,6.905983,13.072014,0
11120,1.8082607,2.614707,0
11121,11.828774,-7.997121,0
11122,-14.699528,14.92283,0
11123,-7.435725,-4.3805265,0
11124,9.756885,6.107503,0
11125,-0.6891215,5.0871425,0
11126,7.0855246,14.022362,0
11127,-1.0271465,4.848843,0
11128,1.4348835,-6.3240156,0
11129,2.8344433,2.0292673,0
11130,2.856839,0.36121276,0
11131,-5.0027137,2.936264,0
11132,-1.1182451,6.528512,0
11133,5.261957,-2.091288,0
11134,5.4075885,-6.4277244,0
11135,-2.401583,7.178076,0
11136,7.9628525,-4.592443,0
11137,12.020125,-1.0260079,0
11138,5.8191657,13.110716,0
11139,-1.0657763,5.424821,0
11140,-3.1434891,5.6132627,0
11141,12.870931,-7.2960086,0
11142,11.295491,5.5003595,0
11143,-6.8486037,-4.0922117,0
11144,-9.106008,-8.648186,0
11145,1.5232373,-8.869195,0
11146,-3.4949462,0.47643682,0
11147,-12.08755,11.520202,0
11148,1.5411059,5.45741,0
11149,9.188018,7.5796547,0
11150,-2.866723,-2.089362,0
11151,4.660012,4.1750355,0
11152,13.078746,4.5249805,0
11153,6.288955,2.6077995,0
11154,-8.624567,3.923197,0
11155,1.3991113,-6.202951,0
11156,9.186194,7.576642,0
11157,4.661264,4.1408157,0
11158,-0.42060128,-2.3900883,0
11159,-2.1991613,2.138303,0
11160,9.554081,6.8719554,0
11161,-4.261343,-6.570085,0
11162,0.7798419,-4.7672176,0
11163,3.460535,-19.748095,0
11164,-3.1438918,0.1405659,0
11165,-4.6768217,3.398304,0
11166,-20.753536,2.2622123,0
11167,-0.42815432,-2.3725562,0
11168,6.4666815,2.7342358,0
11169,-9.008191,3.7977135,0
11170,-2.1875288,7.188814,0
11171,3.5835428,-2.4494593,1
11172,-8.286192,-0.68099385,0
11173,4.522955,4.331958,0
11174,-8.1849575,10.987952,0
11175,-5.362758,2.6191912,0
11176,6.508406,5.375042,0
11177,12.18399,8.371335,0
11178,0.67270505,-10.412052,0
11179,-3.9028385,-11.549742,0
11180,5.7625422,-8.982131,0
11181,-0.76398563,3.4068193,0
11182,7.8153706,-10.231004,1
11183,-14.071755,1.8475163,0
11184,8.284961,6.340841,0
11185,1.5455362,-7.167325,0
11186,5.5534887,-7.0872226,0
11187,2.6830795,0.050429337,0
11188,6.9375076,2.3147783,0
11189,1.9930125,-0.6007681,0
11190,-3.753825,5.6641693,0
11191,-2.7506008,-1.8962415,0
11192,-7.7348185,-4.1775446,0
11193,-8.093588,-3.606202,0
11194,0.55280316,12.614018,0
11195,1.7731016,-11.176713,0
11196,-14.682076,-2.3815646,0
11197,7.968365,-2.9045174,0
11198,3.7952642,-7.994656,0
11199,1.6731242,8.970477,1
11200,-4.1028447,-6.826701,0
11201,4.5614696,18.742712,0
11202,-14.211644,13.086713,0
11203,-1.2590679,6.279182,0
11204,-0.28705797,2.2628238,0
11205,-8.02667,3.1572473,0
11206,-11.198442,7.9129124,0
11207,0.99819916,5.2990484,0
11208,-9.097157,7.7685184,0
11209,-1.4975134,5.243595,0
11210,13.081405,4.5230317,0
11211,-3.910939,4.022313,0
11212,-0.93810666,-3.9854972,1
11213,-2.747741,-11.778737,0
11214,6.0121703,4.031928,0
11215,-13.289989,-0.30728188,0
11216,-7.5494375,14.149362,0
11217,-3.6173594,14.167019,0
11218,12.219902,12.083028,0
11219,5.8786726,19.67408,0
11220,-1.9198374,-11.662219,0
11221,-8.0168915,-12.786838,0
11222,5.8343716,-6.9769807,0
11223,10.994582,-0.97901356,0
11224,-8.034881,-3.8874907,0
11225,-1.4474614,-16.61045,0
11226,8.757311,-3.971789,0
11227,-12.790384,-11.921887,0
11228,-11.244032,11.223128,0
11229,5.749609,-5.4228816,0
11230,-3.994387,4.7137523,0
11231,-2.384745,-11.067391,0
11232,16.047695,-6.537997,0
11233,3.506716,-3.8877456,0
11234,2.5572393,0.2064611,0
11235,3.6242588,0.14543712,0
11236,2.5725422,-2.9704657,0
11237,9.648641,-3.2184944,0
11238,-2.78234,-11.444165,0
11239,3.6300724,-7.876711,0
11240,-7.3983817,-11.740334,1
11241,8.509716,-1.1834651,0
11242,-8.040486,5.7992225,0
11243,-5.227477,-3.666075,0
11244,-9.071771,3.9135153,0
11245,5.7000074,-6.1212707,0
11246,-2.3462634,5.9999075,0
11247,6.5266347,4.828046,0
11248,6.087871,-18.040977,0
11249,-10.662376,-6.0651345,0
11250,-8.568253,3.91078,0
11251,10.11656,3.0448225,0
11252,0.6381465,-17.421906,0
11253,0.14780323,-9.263743,0
11254,7.1067038,8.866974,0
11255,-10.596507,3.3764136,0
11256,9.536958,3.6516597,0
11257,1.4056122,6.1368604,0
11258,14.1763315,12.525919,0
11259,4.8627744,-4.025672,0
11260,2.0885413,6.4737916,0
11261,6.5273385,8.69996,0
11262,-0.39947572,-0.5641701,0
11263,-7.3087106,-10.129197,0
11264,4.255703,-4.268296,0
11265,-13.120549,3.8049095,0
11266,0.6786652,3.6005552,0
11267,1.1909603,-4.008355,0
11268,-20.758131,2.2582886,0
11269,10.750011,3.9014194,0
11270,5.0544395,-5.101346,0
11271,-2.586733,1.3916255,0
11272,1.4841883,1.3615376,0
11273,9.243311,5.3953495,0
11274,-9.08669,3.9330287,0
11275,4.358192,8.720563,0
11276,3.646619,-12.494582,0
11277,8.623938,1.2788581,0
11278,16.431805,12.104232,0
11279,7.310183,0.07172102,0
11280,9.159846,5.2105474,0
11281,6.852052,4.6316466,0
11282,17.137484,-0.61126757,0
11283,6.695254,2.1547782,0
11284,-17.680042,9.812977,0
11285,8.582824,1.321921,0
11286,7.1501145,-0.10588939,0
11287,-2.9553158,-14.314393,0
11288,-2.7405288,4.377349,0
11289,5.5859776,-5.8533463,0
11290,-1.0121309,6.7022924,0
11291,6.3847194,4.5858917,0
11292,3.2928667,14.836134,0
11293,1.9559472,-8.4045925,0
11294,-0.32933733,5.760246,0
11295,0.3840085,-19.406097,0
11296,14.181125,-13.3082075,0
11297,-9.523006,-17.905725,0
11298,-7.6162467,9.89501,0
11299,-1.0354425,-3.3496163,0
11300,-16.67403,-2.7661169,0
11301,1.5609666,-7.092555,0
11302,-12.197188,7.2052584,0
11303,-0.19448252,1.0743942,0
11304,-3.1630147,13.733959,0
11305,8.48403,6.6127286,0
11306,10.846305,-12.570474,0
11307,4.6837864,-5.3476205,0
11308,-2.7752097,-11.482072,0
11309,8.480971,6.777832,0
11310,-10.589456,-0.7654155,0
11311,-1.932868,4.6823797,0
11312,11.029751,5.577431,0
11313,9.181737,10.185734,0
11314,14.744206,-5.9129486,0
11315,-10.308053,4.801489,0
11316,-2.5951152,5.3218284,0
11317,6.2088356,3.8827124,0
11318,-2.143306,7.1801257,0
11319,1.7312381,-0.26631877,0
11320,1.5497136,-8.847669,0
11321,-2.8140707,-11.69595,0
11322,6.671268,8.126383,0
11323,6.530263,2.3063495,0
11324,9.488522,6.913814,0
11325,-0.31125504,0.66558385,0
11326,9.1695595,3.2242198,0
11327,-1.8301091,6.3664618,0
11328,-0.0963262,3.9648855,0
11329,-18.61218,3.3284836,0
11330,-1.3275939,5.048488,0
11331,-1.8814507,4.645996,0
11332,1.9575914,-0.5330885,0
11333,5.4864407,-7.0043545,0
11334,3.0205421,6.439952,0
11335,7.3663754,-12.745013,0
11336,3.3560812,-0.9474212,0
11337,-4.3141866,-6.7660127,0
11338,-11.970414,13.777387,0
11339,-5.0190554,11.608179,0
11340,-2.3226857,14.989086,0
11341,4.1268244,16.02193,0
11342,3.368535,-11.01187,0
11343,7.604193,-11.831405,0
11344,-0.76288587,3.4676623,0
11345,-0.17547336,3.891399,0
11346,-10.574796,-5.875716,0
11347,-3.7324076,-10.881886,0
11348,3.042348,12.084625,0
11349,-3.6209428,3.6934862,0
11350,10.753394,-14.403305,0
11351,-3.5953245,4.641671,0
11352,-5.6556973,-1.1232915,0
11353,-4.5596623,4.4056983,0
11354,6.0521274,12.341973,0
11355,-11.29794,-17.330471,0
11356,5.6396365,13.792166,0
11357,3.4603767,-19.747887,0
11358,3.4580421,-6.7523284,1
11359,1.3883549,-0.19691227,0
11360,-1.5461682,1.2681637,0
11361,-4.945448,2.9147036,0
11362,9.117835,6.3886666,0
11363,-13.381311,1.5279669,0
11364,-0.9389962,-3.9863045,1
11365,-6.701513,-11.129453,0
11366,9.27996,-0.9598812,0
11367,11.861945,-0.86647034,0
11368,2.3199205,11.927662,0
11369,1.4152085,6.3288703,0
11370,-4.1092334,-1.2374103,0
11371,9.774995,-4.206057,0
11372,8.684933,7.3807817,0
11373,-5.0191073,11.608166,0
11374,9.731618,0.7793594,0
11375,0.06901992,-0.15971056,0
11376,-8.674618,1.5079142,1
11377,-1.5732056,5.5151763,0
11378,0.9472434,1.299085,0
11379,0.35696307,7.991158,0
11380,2.46006,-2.7399032,0
11381,-2.8674428,-2.095543,0
11382,4.2345595,4.834981,0
11383,-3.2232957,-11.20489,0
11384,2.0972276,-14.429483,0
11385,-2.6859653,-10.860932,0
11386,-9.497927,5.5344973,0
11387,-2.2473981,2.1858084,0
11388,-0.5990568,-2.6168938,0
11389,-0.17849441,0.897767,0
11390,-6.603089,14.58393,0
11391,0.06955102,-0.16130851,0
11392,-7.9615836,-7.0412583,0
11393,10.401992,5.3167944,0
11394,9.727066,0.77295834,0
11395,-1.6160393,0.6769174,0
11396,-6.034714,-5.2899804,0
11397,-7.6066875,-4.609666,0
11398,-0.60638416,3.3436637,0
11399,-1.4291165,3.679608,0
11400,-0.92858535,-6.009189,0
11401,-1.2551534,-6.2112503,0
11402,0.35896203,-13.820533,0
11403,-4.810158,-0.050084185,0
11404,-5.3396826,-19.312368,0
11405,10.277837,6.3899117,0
11406,-4.131247,-6.1372023,0
11407,-2.044689,3.671633,0
11408,9.61548,5.783648,0
11409,-6.749808,-4.366182,0
11410,15.777191,-0.6325658,0
11411,-9.849933,0.16099268,0
11412,-12.803428,-11.879394,0
11413,3.0908608,-2.6819646,0
11414,-9.096703,7.773621,0
11415,16.216013,6.0310936,0
11416,-1.3296975,-6.2725782,0
11417,-2.891403,-2.128221,0
11418,-6.992525,-3.793752,0
11419,0.74748915,-3.6545403,0
11420,3.052271,15.211872,0
11421,3.3953211,-0.9290104,0
11422,2.2913413,6.410972,0
11423,-0.8761718,-2.7263951,0
11424,-2.8417296,-5.0672374,0
11425,-1.3927355,-6.3273215,0
11426,5.8233414,-8.882187,0
11427,0.10528089,4.62692,0
11428,-4.213094,2.8185322,0
11429,-7.675185,11.389203,0
11430,-5.6218157,-3.1310093,0
11431,0.74388003,8.10455,0
11432,1.2002892,-4.0049186,0
11433,13.782964,8.875878,0
11434,-3.871011,-1.329268,0
11435,-5.635939,-1.054347,0
11436,-9.041491,-12.7178545,0
11437,1.0675681,13.957134,0
11438,11.767879,1.0306953,0
11439,-2.6441085,-11.020004,0
11440,-14.699225,14.922573,0
11441,-1.2542495,3.6370683,0
11442,-5.0599546,-4.708096,0
11443,-1.3299235,1.6707089,0
11444,5.5425563,-0.9389163,0
11445,-3.6072,2.9161181,0
11446,2.3694746,0.40235043,0
11447,2.617891,1.449388,0
11448,6.194997,12.321814,0
11449,5.249803,0.59278554,0
11450,8.678669,8.977371,1
11451,-7.4478636,-4.3315845,0
11452,0.29014435,-14.047034,0
11453,-3.9124932,-7.039407,0
11454,-2.5325356,14.614608,0
11455,-1.7273517,-4.461878,0
11456,6.0329185,5.698158,0
11457,1.7702222,0.7637138,0
11458,11.654354,14.335872,0
11459,-1.905542,4.511541,0
11460,8.58389,-4.0419483,0
11461,-12.762221,-11.942857,0
11462,11.768463,1.0308447,0
11463,-1.9200034,2.5284643,0
11464,4.331732,7.066669,1
11465,13.036281,-9.909917,0
11466,8.32901,6.402768,0
11467,-7.0047097,0.5125153,1
11468,0.4512869,3.2092328,0
11469,6.3143425,8.814627,0
11470,9.7077675,-3.3724957,0
11471,-8.986065,0.9257483,1
11472,-9.038347,-15.6179,0
11473,0.105932206,4.3911877,0
11474,-8.988551,0.9268192,1
11475,11.77302,1.0276003,0
11476,5.146021,-5.221325,0
11477,4.667698,4.163697,0
11478,5.6244907,-2.458724,0
11479,2.7810547,-11.930226,0
11480,5.026087,-12.969191,1
11481,9.718273,0.76672494,0
11482,6.08521,4.5690675,0
11483,-20.537933,2.60629,0
11484,6.0103593,5.7804246,0
11485,1.8602037,-0.4379855,0
11486,-9.527366,-17.9045,0
11487,13.030546,-5.1332507,0
11488,3.215253,-5.6881647,0
11489,-3.0229027,-11.650508,0
11490,2.6806605,-0.3540566,0
11491,11.651697,14.332904,0
11492,2.3502092,-0.22071405,0
11493,6.4500117,13.216474,0
11494,7.066285,8.934377,0
11495,-14.211402,13.087433,0
11496,-3.6622722,-11.826255,0
11497,13.783008,8.875848,0
11498,10.686591,2.272892,0
11499,5.6841564,4.413755,0
11500,-3.431387,7.399244,0
11501,-5.852281,-7.095754,0
11502,-0.7653348,3.945134,0
11503,-3.2266185,-17.05874,0
11504,-1.5674614,4.4164996,0
11505,-0.41078782,6.182371,0
11506,-8.042624,3.1990085,0
11507,9.493419,6.588138,0
11508,-3.8868442,-1.3441802,0
11509,1.3669124,1.7437978,0
11510,-20.134798,5.2633996,0
11511,-12.6059885,3.913552,0
11512,-9.764505,7.040261,0
11513,-2.3460665,3.593172,0
11514,-11.534775,-1.3112508,0
11515,5.562797,-2.448752,0
11516,1.8288801,0.044994697,0
11517,2.144785,16.553835,0
11518,-16.605333,-6.411926,0
11519,1.3459405,-1.6745876,0
11520,8.580889,1.3274086,0
11521,11.547678,-5.401984,0
11522,8.624391,1.2830426,0
11523,-12.29405,2.1667964,0
11524,-7.818671,-4.13048,0
11525,5.0054946,8.344209,0
11526,1.8422608,-4.095351,0
11527,-18.612339,3.328356,0
11528,8.89773,8.357284,0
11529,-6.1670732,-3.4655335,0
11530,-13.369204,-3.1496875,0
11531,-0.09910225,0.9385788,0
11532,5.566087,-0.80716723,0
11533,-14.520295,-4.387243,0
11534,-6.749278,-10.252051,0
11535,1.6200175,-8.589131,0
11536,-5.131981,4.1404796,0
11537,1.5450625,-7.176842,0
11538,11.042761,0.09417475,0
11539,8.885362,8.36586,0
11540,2.5677197,5.9259515,0
11541,4.89906,-4.025018,0
11542,12.8398285,-7.345804,0
11543,-11.800976,-5.890828,0
11544,-3.4099448,3.2002401,0
11545,-1.9347305,-7.522583,0
11546,1.5006696,-6.285824,0
11547,17.573347,9.24849,0
11548,-16.614971,-6.4217424,0
11549,0.86230105,5.496983,0
11550,3.6639383,-12.465675,0
11551,-12.756874,-0.7980118,0
11552,18.43199,-4.6247096,0
11553,0.9319895,1.0466629,0
11554,0.97449636,6.1985326,0
11555,3.2347646,14.876894,0
11556,-10.600125,-0.83389306,0
11557,3.2257802,-2.8190477,0
11558,1.2376924,6.6777024,0
11559,-6.3081017,9.119317,0
11560,7.6085277,-11.088032,0
11561,11.172256,-1.5408137,0
11562,4.697073,1.3356067,0
11563,-6.559564,-4.2610717,0
11564,8.711324,8.388643,0
11565,-20.134048,5.2632976,0
11566,-2.1274233,3.8945918,0
11567,-5.998546,6.490029,0
11568,1.5336022,11.167787,0
11569,-0.5043985,4.2147093,0
11570,-0.97286534,-2.7388546,0
11571,7.924104,-2.7409031,0
11572,-3.1993637,-11.449455,0
11573,0.014736768,2.9941795,0
11574,-7.1289296,-5.1323094,0
11575,1.6590574,0.8563834,0
11576,3.8335624,-0.6561652,0
11577,5.3950305,-4.2178946,0
11578,-2.1770082,8.191572,0
11579,-3.3050704,0.0448129,0
11580,5.045141,-15.727611,0
11581,2.9937813,-3.777731,0
11582,7.492225,-14.264208,0
11583,-3.612718,-11.023669,0
11584,0.7286312,-10.383839,0
11585,11.268614,5.5063863,0
11586,3.11697,-3.657562,0
11587,-0.746992,4.0280695,0
11588,-14.004083,0.17291208,0
11589,7.627962,17.208101,0
11590,-0.49474904,4.2767816,0
11591,-16.550184,-6.4258704,0
11592,-2.3800879,5.2628345,0
11593,2.026401,0.6816037,1
11594,-2.3649497,5.214179,0
11595,-0.41534382,4.282528,0
11596,11.751819,-0.76724535,0
11597,10.856914,4.7398396,0
11598,0.95442575,5.977201,0
11599,-7.449205,-17.03417,0
11600,-4.4834337,0.85970354,0
11601,7.6746693,11.02505,0
11602,-0.693786,-2.9284353,0
11603,-12.741866,-11.970407,0
11604,-2.4126108,5.856331,0
11605,5.326134,-8.495285,1
11606,-8.866536,10.834321,0
11607,2.689575,2.3583863,1
11608,2.72102,-1.028619,0
11609,-1.4241664,1.2657596,0
11610,1.8529842,6.1361785,0
11611,-16.578924,-6.4366145,0
11612,-9.341751,-12.053703,0
11613,9.628324,17.877571,0
11614,-12.240076,-1.4566917,0
11615,-3.2684374,-11.548094,0
11616,-4.460372,2.581335,0
11617,11.899113,-9.661981,0
11618,8.710515,7.6418514,0
11619,-6.041046,13.203514,0
11620,5.8152385,13.072628,0
11621,2.7911532,-3.0476835,0
11622,-14.519156,7.1636963,0
11623,6.009513,5.686379,0
11624,11.776635,-11.008361,0
11625,-17.667496,8.471889,0
11626,1.4905702,6.7902603,0
11627,3.1407108,-2.7419012,0
11628,-10.33858,4.803962,0
11629,-10.872314,-1.579025,0
11630,-1.1071951,-2.354303,0
11631,1.4867371,1.353851,0
11632,4.1854963,1.6622409,0
11633,17.549667,9.262385,0
11634,-10.180525,-8.825094,0
11635,-12.079762,-0.3631255,0
11636,-13.392222,-3.1641047,0
11637,8.595651,5.6096697,0
11638,6.2434464,-11.400084,0
11639,-5.9661784,-7.5800323,0
11640,21.471405,0.44029292,0
11641,4.331704,7.066573,1
11642,5.847517,-6.910848,0
11643,-14.21101,13.088091,0
11644,-0.6308397,-3.170765,0
11645,-2.7621408,4.3393087,0
11646,-3.2335756,3.0511315,0
11647,4.599928,-2.3567886,0
11648,-4.94624,13.397911,0
11649,0.85703164,-1.7810459,0
11650,-6.6089654,14.60571,0
11651,8.957152,6.860319,0
11652,-4.1609926,-14.668831,0
11653,8.752745,7.702585,0
11654,4.603064,-4.191862,0
11655,-2.8996053,10.576637,0
11656,4.770686,17.303886,0
11657,8.368619,6.4130335,0
11658,-10.645381,-13.635614,0
11659,-3.0042932,0.5162886,0
11660,-2.8175426,-3.6079605,0
11661,-3.1971433,3.6396143,0
11662,-7.993022,-4.2735405,0
11663,0.8300027,-0.3919547,0
11664,10.058676,1.9154836,0
11665,4.9143543,-4.0311007,0
11666,7.4538403,10.198259,0
11667,-2.3064706,-2.9675038,1
11668,1.1653285,6.217632,0
11669,-8.042614,3.198921,0
11670,-3.006806,0.5191839,0
11671,8.712699,6.901541,0
11672,0.203006,4.6345897,0
11673,-1.3792516,1.0915966,0
11674,-3.6424003,-10.952962,0
11675,0.28775913,-2.070672,0
11676,-4.9756436,0.45096382,0
11677,-2.3302271,7.929029,0
11678,-1.6234462,-6.24642,0
11679,1.745647,-16.94402,0
11680,-2.414015,7.655534,0
11681,1.6297005,10.694312,0
11682,4.615575,-4.196892,0
11683,10.555154,-6.2878165,0
11684,-5.080309,4.099797,0
11685,-2.417178,-11.748811,0
11686,-8.205393,1.1925143,1
11687,7.7571144,-3.553417,1
11688,4.220094,2.0203245,0
11689,5.704258,4.5667806,0
11690,10.369843,6.721578,0
11691,-8.455458,1.4554433,1
11692,1.836034,-4.0946712,0
11693,5.592953,1.7641673,0
11694,2.8623173,1.7406744,0
11695,-3.9242373,3.703563,0
11696,2.7303154,8.553339,0
11697,10.233383,6.347728,0
11698,-17.38409,3.3817766,0
11699,-2.3089595,-2.9695444,1
11700,1.7734617,2.5657973,0
11701,0.81440854,-4.7584724,0
11702,-0.48736173,-1.5385752,0
11703,-5.02373,11.614865,0
11704,-2.7715974,14.243166,0
11705,11.835727,-11.083231,0
11706,1.06648,-9.985921,0
11707,8.671071,6.8629017,0
11708,10.292297,-1.8855345,0
11709,16.222404,6.035911,0
11710,8.2615185,3.753447,0
11711,-3.7196949,-1.0689126,0
11712,0.3726797,5.1974525,0
11713,6.310888,3.59952,0
11714,-5.6928844,-1.0924647,0
11715,8.537757,7.553725,0
11716,-3.0123785,7.6689997,0
11717,-2.8552053,-2.0998743,0
11718,10.120087,-7.6012826,0
11719,8.508121,7.5661926,0
11720,2.4758909,-2.6634848,0
11721,8.514015,7.7149315,0
11722,3.1196053,-3.657736,0
11723,-2.8500893,-5.055119,0
11724,4.1585693,0.121242315,0
11725,2.9003441,-0.48360357,0
11726,16.594505,-10.606771,0
11727,-1.7445657,-7.47509,0
11728,-7.9592957,-4.816019,0
11729,-4.4065623,-6.6189265,0
11730,0.21074562,12.398185,0
11731,0.75940174,1.492649,1
11732,8.983291,7.7227755,0
11733,-5.2954683,4.4015517,0
11734,-6.0109863,-8.189664,0
11735,14.172935,-13.300232,0
11736,-1.7112023,-7.443694,0
11737,-2.4979093,4.053765,0
11738,-2.3116722,-2.973107,1
11739,8.910113,-10.827583,0
11740,10.067387,-5.5044537,0
11741,-2.6560097,7.290499,0
11742,4.232861,-16.69439,0
11743,10.036822,-5.487652,0
11744,8.906822,-10.823048,0
11745,0.0108044855,5.251745,0
11746,-16.977812,5.0450907,0
11747,10.565244,5.0527463,1
11748,6.3885074,-5.8096128,0
11749,-3.4798176,2.9300947,0
11750,2.1612606,11.824656,0
11751,-1.8563092,-7.310178,0
11752,0.9832774,-4.620832,0
11753,1.1125144,1.4225253,0
11754,-9.617896,-2.2707157,0
11755,-1.5338562,4.5432596,0
11756,10.366087,5.3605585,0
11757,-9.600069,-2.286767,0
11758,0.773027,1.4773046,1
11759,-2.653743,-19.441282,0
11760,4.461558,-10.353535,1
11761,-7.84751,-12.54317,0
11762,-9.598577,-2.2886612,0
11763,-6.8540025,-11.302082,0
11764,-10.587833,-5.896902,0
11765,-9.592607,-2.2943618,0
11766,-3.275019,1.3133701,0
11767,2.5643868,0.22298819,0
11768,-9.591789,-2.2951105,0
11769,1.6828116,8.851699,1
11770,-6.5938563,1.7551026,0
11771,1.6820031,8.860772,1
11772,14.985604,6.8761473,0
11773,-3.3811488,7.339389,0
11774,-2.6444228,4.258445,0
11775,-16.629292,-6.4716578,0
11776,-12.13334,-2.9175003,0
11777,1.277482,1.6735634,0
11778,-5.076672,3.5064218,0
11779,-12.75797,-11.941616,0
11780,-10.937289,8.428031,0
11781,-4.6476197,4.0058045,0
11782,-0.20206414,12.921731,0
11783,-9.704637,3.3663745,0
11784,9.336731,3.4095662,0
11785,0.84927773,3.7424576,0
11786,4.9710636,-4.3991156,0
11787,-6.7085466,-5.1577597,0
11788,-13.085375,3.8593242,0
11789,7.0312314,9.00811,0
11790,-9.14143,10.58419,0
11791,8.876471,-18.070192,0
11792,-1.8728236,-7.2849326,0
11793,-1.7290481,-7.413438,0
11794,-2.8666837,2.8113346,0
11795,1.3027287,6.416324,0
11796,-9.720951,7.0239716,0
11797,-4.738233,4.04536,0
11798,-5.253468,-4.128837,0
11799,4.134149,16.016401,0
11800,7.3858275,1.2469938,0
11801,-2.446938,7.7197785,0
11802,3.4601965,-19.749111,0
11803,9.226427,-4.431055,0
11804,-2.2798915,-11.709921,0
11805,-12.827048,-11.902161,0
11806,-1.7625304,-6.327533,0
11807,2.6616058,-0.82290685,0
11808,-6.22072,8.965615,0
11809,-1.8080996,-6.3323646,0
11810,-1.7726963,-7.3458934,0
11811,5.3603587,-8.502421,1
11812,-4.3591733,4.1472874,0
11813,0.45932487,11.0657015,0
11814,-0.56927025,4.2143474,0
11815,-2.0767176,8.410313,0
11816,-2.226334,8.146552,0
11817,3.6470466,-12.494818,0
11818,-2.066612,-6.348808,0
11819,7.5213633,-0.7607459,0
11820,7.143415,-0.10320553,0
11821,-8.426934,1.3973466,1
11822,5.8002186,-8.854151,0
11823,10.522809,5.68086,0
11824,-12.790996,-11.931071,0
11825,5.3275776,-8.549817,1
11826,-17.140352,-2.349763,0
11827,9.340495,5.329046,0
11828,-9.843035,7.112218,0
11829,10.6225605,5.8528843,0
11830,-0.50127834,6.1497006,0
11831,-2.0085862,6.4496913,0
11832,-19.635437,1.0955476,0
11833,-0.40701526,-0.50402266,0
11834,3.2410543,14.752426,0
11835,-0.9368836,-6.0222263,0
11836,13.644049,-15.685959,0
11837,10.439489,5.2483935,0
11838,10.444936,5.2123036,0
11839,4.456732,-10.35046,1
11840,6.5097203,-13.2199,0
11841,-5.9105377,7.577229,0
11842,3.6074905,0.18677536,0
11843,2.7021258,6.6689773,0
11844,-2.2475004,7.1218324,0
11845,-6.8546767,-4.226459,0
11846,-0.722718,-0.4319927,0
11847,10.517858,5.688054,0
11848,4.743349,-4.183759,0
11849,-5.8965893,13.131729,0
11850,4.9744754,-15.8226795,0
11851,3.0880013,-3.66923,0
11852,1.6187222,-10.505826,0
11853,8.434552,7.134614,0
11854,2.7944672,-11.946032,0
11855,10.682642,6.783814,0
11856,-1.0093079,6.7071548,0
11857,-9.833429,-6.4775786,0
11858,2.7883334,-11.938272,0
11859,5.820664,13.112924,0
11860,-1.9902184,-6.438302,0
11861,2.9558928,19.715298,0
11862,5.7702603,-5.4081016,0
11863,-2.1124165,8.380791,0
11864,-2.482178,-11.842969,0
11865,2.1445453,16.554245,0
11866,-2.3518922,-10.795945,0
11867,-2.9419217,-11.844505,0
11868,-0.48113686,3.5810459,0
11869,-4.7219195,4.4607096,0
11870,-1.4526541,4.3656974,0
11871,1.7687734,0.77840155,0
11872,-4.500632,7.029425,1
11873,-9.923473,0.19267865,0
11874,7.1081367,8.884864,0
11875,-0.16868259,0.6053326,0
11876,5.477171,3.590019,0
11877,-2.3983016,-11.809975,0
11878,5.3250284,-8.554092,1
11879,1.6347352,9.189053,1
11880,4.6291,-5.333739,0
11881,10.885799,5.237376,0
11882,-12.289307,2.1644893,0
11883,-3.1588862,3.0389292,0
11884,5.680538,-2.4094756,0
11885,0.33902043,0.87649935,0
11886,0.98139745,-6.2794366,0
11887,-3.3300252,-2.233967,0
11888,1.6406748,9.16712,1
11889,-4.353892,-11.460259,0
11890,-1.8412341,-7.26537,0
11891,-3.2324417,-11.929803,0
11892,-1.9972512,-6.52702,0
11893,-8.9975395,3.7603478,0
11894,1.74119,2.567775,0
11895,8.049605,8.200074,0
11896,1.6462741,9.137007,1
11897,-12.0777645,4.1687913,0
11898,-8.146435,7.2655506,0
11899,-10.816819,1.0487903,0
11900,7.0847054,8.89872,0
